,booking_check_in,booking_check_out,listing_id,unit_id,property_id,property_type,property_design,area_id,usd
41391,2019-12-27,2019-12-30,16474001,UN0986,PR0159,5.0,0.0,A0009,126.44
41392,2019-10-19,2019-10-21,16474001,UN0986,PR0159,5.0,0.0,A0009,88.21
41393,2017-02-20,2017-03-06,16474001,UN0986,PR0159,5.0,0.0,A0009,49.14
41394,2019-10-30,2019-10-31,16474001,UN0986,PR0159,5.0,0.0,A0009,89.14
41395,2017-03-30,2017-04-01,16474001,UN0986,PR0159,5.0,0.0,A0009,56.0
41396,2017-05-28,2017-05-31,16474001,UN0986,PR0159,5.0,0.0,A0009,62.0
41397,2017-09-12,2017-09-18,16474001,UN0986,PR0159,5.0,0.0,A0009,80.67
41398,2017-06-13,2017-06-15,16474001,UN0986,PR0159,5.0,0.0,A0009,54.0
41399,2018-05-23,2018-05-24,16474001,UN0986,PR0159,5.0,0.0,A0009,94.97
41400,2018-04-03,2018-04-04,16474001,UN0986,PR0159,5.0,0.0,A0009,98.11
41401,2017-08-22,2017-08-24,16474001,UN0986,PR0159,5.0,0.0,A0009,84.5
41402,2017-09-08,2017-09-09,16474001,UN0986,PR0159,5.0,0.0,A0009,72.0
41403,2018-03-15,2018-03-18,16474001,UN0986,PR0159,5.0,0.0,A0009,80.03
41404,2017-09-05,2017-09-07,16474001,UN0986,PR0159,5.0,0.0,A0009,72.0
41405,2018-07-17,2018-07-18,16474001,UN0986,PR0159,5.0,0.0,A0009,104.38
41406,2018-07-16,2018-07-17,16474001,UN0986,PR0159,5.0,0.0,A0009,104.35
41407,2017-06-25,2017-06-26,16474001,UN0986,PR0159,5.0,0.0,A0009,81.0
41408,2017-06-17,2017-06-19,16474001,UN0986,PR0159,5.0,0.0,A0009,72.0
41409,2017-09-29,2017-10-01,16474001,UN0986,PR0159,5.0,0.0,A0009,72.0
41410,2018-06-21,2018-06-24,16474001,UN0986,PR0159,5.0,0.0,A0009,95.79
41411,2017-10-13,2017-10-20,16474001,UN0986,PR0159,5.0,0.0,A0009,34.0
41412,2018-05-03,2018-05-04,16474001,UN0986,PR0159,5.0,0.0,A0009,99.76
41413,2018-02-03,2018-02-07,16474001,UN0986,PR0159,5.0,0.0,A0009,59.88
41414,2018-01-19,2018-01-21,16474001,UN0986,PR0159,5.0,0.0,A0009,60.56
41415,2018-08-06,2018-08-06,14046491,UN0988,PR0159,5.0,0.0,A0009,inf
41416,2016-08-24,2016-08-25,14046491,UN0988,PR0159,5.0,0.0,A0009,104.0
41417,2019-05-24,2019-05-26,11941238,UN0987,PR0159,5.0,0.0,A0009,70.9
41418,2019-09-04,2019-09-06,11941238,UN0987,PR0159,5.0,0.0,A0009,72.1
41419,2016-09-04,2016-09-08,11941238,UN0987,PR0159,5.0,0.0,A0009,53.25
41420,2017-04-15,2017-04-17,11941238,UN0987,PR0159,5.0,0.0,A0009,72.0
41421,2016-06-25,2016-06-26,11941238,UN0987,PR0159,5.0,0.0,A0009,53.0
41422,2016-09-12,2016-09-15,11941238,UN0987,PR0159,5.0,0.0,A0009,53.33
41423,2016-10-06,2016-10-09,11941238,UN0987,PR0159,5.0,0.0,A0009,53.33
41424,2016-09-25,2016-09-27,11941238,UN0987,PR0159,5.0,0.0,A0009,53.5
41425,2016-09-22,2016-09-23,11941238,UN0987,PR0159,5.0,0.0,A0009,53.0
41426,2018-03-03,2018-03-06,11941238,UN0987,PR0159,5.0,0.0,A0009,55.27
41427,2016-08-13,2016-08-14,11445276,UN0988,PR0159,5.0,0.0,A0009,113.0
41428,2017-02-23,2017-02-25,11445276,UN0988,PR0159,5.0,0.0,A0009,84.5
41429,2017-10-02,2017-10-04,11445276,UN0988,PR0159,5.0,0.0,A0009,87.5
41430,2017-06-25,2017-06-28,11445276,UN0988,PR0159,5.0,0.0,A0009,87.33
41431,2017-09-27,2017-09-29,11445276,UN0988,PR0159,5.0,0.0,A0009,87.5
41432,2017-08-08,2017-08-10,19122548,UN0992,PR0159,5.0,0.0,A0009,162.34
41433,2017-07-20,2017-07-23,19122548,UN0992,PR0159,5.0,0.0,A0009,174.67
41434,2018-02-20,2018-02-22,19122548,UN0992,PR0159,5.0,0.0,A0009,190.93
41435,2017-11-24,2017-11-26,19122548,UN0992,PR0159,5.0,0.0,A0009,111.67
41436,2018-03-05,2018-03-07,19122548,UN0992,PR0159,5.0,0.0,A0009,173.93
41437,2017-09-23,2017-09-24,19122548,UN0992,PR0159,5.0,0.0,A0009,135.66
41438,2017-11-17,2017-11-20,19122548,UN0992,PR0159,5.0,0.0,A0009,110.96
41439,2017-12-15,2017-12-18,19122548,UN0992,PR0159,5.0,0.0,A0009,110.56
41440,2017-09-13,2017-09-14,19122548,UN0992,PR0159,5.0,0.0,A0009,61.83
41441,2015-12-29,2015-12-30,9383407,UN0988,PR0159,5.0,0.0,A0009,67.0
41442,2016-01-08,2016-01-09,9383407,UN0988,PR0159,5.0,0.0,A0009,96.0
41443,2015-12-06,2015-12-07,9383407,UN0988,PR0159,5.0,0.0,A0009,57.0
41444,2016-05-24,2016-05-26,11851494,UN0986,PR0159,5.0,0.0,A0009,77.5
41445,2016-04-13,2016-04-16,11851494,UN0986,PR0159,5.0,0.0,A0009,53.33
41446,2015-12-27,2015-12-30,9043145,UN0986,PR0159,5.0,0.0,A0009,67.0
41447,2015-12-25,2015-12-26,9043145,UN0986,PR0159,5.0,0.0,A0009,38.0
41448,2019-02-18,2019-02-19,21598315,UN2379,PR0294,4.0,0.0,A0001,30.82
41449,2018-07-25,2018-07-26,21598315,UN2379,PR0294,4.0,0.0,A0001,29.42
41450,2018-08-11,2018-08-13,21598315,UN2379,PR0294,4.0,0.0,A0001,36.72
41451,2018-12-08,2018-12-12,21598315,UN2379,PR0294,4.0,0.0,A0001,30.05
41452,2018-12-22,2018-12-24,21598315,UN2379,PR0294,4.0,0.0,A0001,39.45
41453,2019-01-12,2019-01-15,21598315,UN2379,PR0294,4.0,0.0,A0001,47.66
41454,2018-09-21,2018-09-23,21598315,UN2379,PR0294,4.0,0.0,A0001,30.62
41455,2018-09-14,2018-09-18,21598315,UN2379,PR0294,4.0,0.0,A0001,30.65
41456,2018-09-24,2018-09-25,21598315,UN2379,PR0294,4.0,0.0,A0001,37.27
41457,2018-12-24,2018-12-28,21598315,UN2379,PR0294,4.0,0.0,A0001,57.78
41458,2018-09-26,2018-09-30,21598315,UN2379,PR0294,4.0,0.0,A0001,28.25
41459,2019-02-17,2019-02-19,21598315,UN2379,PR0294,4.0,0.0,A0001,30.74
41460,2018-09-02,2018-09-05,21598315,UN2379,PR0294,4.0,0.0,A0001,30.69
41461,2018-12-13,2018-12-15,21598315,UN2379,PR0294,4.0,0.0,A0001,26.61
41462,2018-07-06,2018-07-08,21598315,UN2379,PR0294,4.0,0.0,A0001,44.85
41463,2019-03-28,2019-03-31,21598315,UN2379,PR0294,4.0,0.0,A0001,39.64
41464,2018-11-15,2018-11-18,21598315,UN2379,PR0294,4.0,0.0,A0001,31.54
41465,2018-11-29,2018-12-01,21598315,UN2379,PR0294,4.0,0.0,A0001,28.66
41466,2019-08-31,2019-09-02,21598315,UN2379,PR0294,4.0,0.0,A0001,37.31
41467,2019-09-02,2019-09-03,21598315,UN2379,PR0294,4.0,0.0,A0001,31.52
41468,2019-10-09,2019-10-13,21598315,UN2379,PR0294,4.0,0.0,A0001,31.57
41469,2019-12-20,2019-12-23,21598315,UN2379,PR0294,4.0,0.0,A0001,32.86
41470,2019-12-12,2019-12-15,21598315,UN2379,PR0294,4.0,0.0,A0001,32.98
41471,2019-05-18,2019-05-19,21598315,UN2379,PR0294,4.0,0.0,A0001,31.41
41472,2019-08-06,2019-08-17,21598315,UN2379,PR0294,4.0,0.0,A0001,36.41
41473,2019-09-14,2019-09-16,21598315,UN2379,PR0294,4.0,0.0,A0001,32.04
41474,2019-10-08,2019-10-09,21598315,UN2379,PR0294,4.0,0.0,A0001,31.62
41475,2019-12-19,2019-12-26,21598315,UN2379,PR0294,4.0,0.0,A0001,34.44
41476,2019-04-27,2019-04-29,21598315,UN2379,PR0294,4.0,0.0,A0001,29.19
41477,2019-04-05,2019-04-10,21598315,UN2379,PR0294,4.0,0.0,A0001,30.72
41478,2018-01-01,2018-01-03,21598315,UN2379,PR0294,4.0,0.0,A0001,29.02
41479,2019-01-24,2019-01-27,21598315,UN2379,PR0294,4.0,0.0,A0001,39.05
41480,2019-02-02,2019-02-06,21598315,UN2379,PR0294,4.0,0.0,A0001,35.81
41481,2018-05-19,2018-05-21,21598315,UN2379,PR0294,4.0,0.0,A0001,38.95
41482,2018-07-29,2018-08-02,21598315,UN2379,PR0294,4.0,0.0,A0001,48.28
41483,2018-01-11,2018-01-14,21598315,UN2379,PR0294,4.0,0.0,A0001,18.95
41484,2017-11-18,2017-11-23,21598315,UN2379,PR0294,4.0,0.0,A0001,18.77
41485,2018-07-20,2018-07-24,21598315,UN2379,PR0294,4.0,0.0,A0001,59.93
41486,2018-04-10,2018-04-15,21598315,UN2379,PR0294,4.0,0.0,A0001,39.65
41487,2018-01-29,2018-02-01,21598315,UN2379,PR0294,4.0,0.0,A0001,18.95
41488,2018-01-15,2018-01-18,21598315,UN2379,PR0294,4.0,0.0,A0001,30.02
41489,2018-02-27,2018-02-28,21598315,UN2379,PR0294,4.0,0.0,A0001,35.63
41490,2017-12-22,2017-12-27,21598315,UN2379,PR0294,4.0,0.0,A0001,40.19
41491,2018-07-09,2018-07-12,21598315,UN2379,PR0294,4.0,0.0,A0001,31.38
41492,2018-03-03,2018-03-06,21598315,UN2379,PR0294,4.0,0.0,A0001,21.05
41493,2018-05-04,2018-05-06,21598315,UN2379,PR0294,4.0,0.0,A0001,41.5
41494,2018-02-07,2018-02-13,21598315,UN2379,PR0294,4.0,0.0,A0001,39.93
41495,2018-01-09,2018-01-10,21598315,UN2379,PR0294,4.0,0.0,A0001,18.41
41496,2018-07-16,2018-07-20,21598315,UN2379,PR0294,4.0,0.0,A0001,47.17
41497,2018-08-03,2018-08-05,21598315,UN2379,PR0294,4.0,0.0,A0001,25.16
41498,2017-11-27,2017-11-30,21598315,UN2379,PR0294,4.0,0.0,A0001,18.81
41499,2018-04-29,2018-05-02,21598315,UN2379,PR0294,4.0,0.0,A0001,41.87
41500,2017-12-31,2018-01-01,21598315,UN2379,PR0294,4.0,0.0,A0001,41.54
41501,2017-12-07,2017-12-09,21598315,UN2379,PR0294,4.0,0.0,A0001,18.74
41502,2018-01-25,2018-01-27,21598315,UN2379,PR0294,4.0,0.0,A0001,21.82
41503,2018-05-17,2018-05-19,21598315,UN2379,PR0294,4.0,0.0,A0001,41.28
41504,2017-12-18,2017-12-19,21598315,UN2379,PR0294,4.0,0.0,A0001,39.39
41505,2018-03-21,2018-03-25,21598315,UN2379,PR0294,4.0,0.0,A0001,21.07
41506,2017-12-15,2017-12-18,21598315,UN2379,PR0294,4.0,0.0,A0001,18.7
41507,2018-02-01,2018-02-06,21598315,UN2379,PR0294,4.0,0.0,A0001,42.37
41508,2019-03-12,2019-03-16,23241329,UN0679,PR0294,4.0,0.0,A0001,19.5
41509,2018-07-07,2018-07-08,23241329,UN0679,PR0294,4.0,0.0,A0001,30.72
41510,2018-08-17,2018-08-19,23241329,UN0679,PR0294,4.0,0.0,A0001,15.35
41511,2018-07-12,2018-07-14,23241329,UN0679,PR0294,4.0,0.0,A0001,15.49
41512,2018-08-02,2018-08-04,23241329,UN0679,PR0294,4.0,0.0,A0001,18.53
41513,2018-09-20,2018-09-23,23241329,UN0679,PR0294,4.0,0.0,A0001,16.87
41514,2018-09-05,2018-09-06,23241329,UN0679,PR0294,4.0,0.0,A0001,12.86
41515,2019-03-08,2019-03-10,23241329,UN0679,PR0294,4.0,0.0,A0001,20.55
41516,2018-08-10,2018-08-11,23241329,UN0679,PR0294,4.0,0.0,A0001,18.36
41517,2018-09-06,2018-09-07,23241329,UN0679,PR0294,4.0,0.0,A0001,12.9
41518,2018-09-12,2018-09-14,23241329,UN0679,PR0294,4.0,0.0,A0001,12.9
41519,2018-08-26,2018-08-31,23241329,UN0679,PR0294,4.0,0.0,A0001,18.17
41520,2018-12-15,2018-12-17,23241329,UN0679,PR0294,4.0,0.0,A0001,14.87
41521,2018-12-03,2018-12-07,23241329,UN0679,PR0294,4.0,0.0,A0001,15.21
41522,2019-03-19,2019-03-22,23241329,UN0679,PR0294,4.0,0.0,A0001,16.82
41523,2019-03-22,2019-03-27,23241329,UN0679,PR0294,4.0,0.0,A0001,14.96
41524,2018-09-17,2018-09-19,23241329,UN0679,PR0294,4.0,0.0,A0001,13.78
41525,2019-04-20,2019-04-22,23241329,UN0679,PR0294,4.0,0.0,A0001,20.98
41526,2019-01-29,2019-02-03,23241329,UN0679,PR0294,4.0,0.0,A0001,15.43
41527,2019-07-03,2019-07-05,23241329,UN0679,PR0294,4.0,0.0,A0001,21.7
41528,2018-08-08,2018-08-10,23241329,UN0679,PR0294,4.0,0.0,A0001,17.49
41529,2019-07-31,2019-08-02,23241329,UN0679,PR0294,4.0,0.0,A0001,21.88
41530,2019-05-12,2019-05-17,23241329,UN0679,PR0294,4.0,0.0,A0001,16.58
41531,2019-09-11,2019-09-12,23241329,UN0679,PR0294,4.0,0.0,A0001,25.47
41532,2019-05-07,2019-05-09,23241329,UN0679,PR0294,4.0,0.0,A0001,16.5
41533,2019-09-03,2019-09-05,23241329,UN0679,PR0294,4.0,0.0,A0001,16.31
41534,2019-06-10,2019-06-11,23241329,UN0679,PR0294,4.0,0.0,A0001,25.14
41535,2019-09-12,2019-09-13,23241329,UN0679,PR0294,4.0,0.0,A0001,16.62
41536,2019-07-24,2019-07-26,23241329,UN0679,PR0294,4.0,0.0,A0001,21.96
41537,2019-06-05,2019-06-09,23241329,UN0679,PR0294,4.0,0.0,A0001,24.74
41538,2019-05-25,2019-05-27,23241329,UN0679,PR0294,4.0,0.0,A0001,17.17
41539,2019-06-09,2019-06-10,23241329,UN0679,PR0294,4.0,0.0,A0001,25.14
41540,2019-07-14,2019-07-16,23241329,UN0679,PR0294,4.0,0.0,A0001,21.86
41541,2019-07-16,2019-07-18,23241329,UN0679,PR0294,4.0,0.0,A0001,22.01
41542,2019-07-07,2019-07-11,23241329,UN0679,PR0294,4.0,0.0,A0001,21.73
41543,2019-07-22,2019-07-24,23241329,UN0679,PR0294,4.0,0.0,A0001,22.27
41544,2019-07-18,2019-07-21,23241329,UN0679,PR0294,4.0,0.0,A0001,21.96
41545,2019-05-01,2019-05-04,23241329,UN0679,PR0294,4.0,0.0,A0001,17.61
41546,2019-04-17,2019-04-18,23241329,UN0679,PR0294,4.0,0.0,A0001,14.54
41547,2019-03-21,2019-03-25,23241329,UN0679,PR0294,4.0,0.0,A0001,17.74
41548,2019-02-03,2019-02-06,23241329,UN0679,PR0294,4.0,0.0,A0001,21.14
41549,2019-02-22,2019-02-24,23241329,UN0679,PR0294,4.0,0.0,A0001,15.47
41550,2018-05-06,2018-05-09,23241329,UN0679,PR0294,4.0,0.0,A0001,19.71
41551,2018-07-26,2018-07-29,23241329,UN0679,PR0294,4.0,0.0,A0001,11.58
41552,2018-03-15,2018-03-17,23241329,UN0679,PR0294,4.0,0.0,A0001,21.08
41553,2019-03-07,2019-03-10,23241329,UN0679,PR0294,4.0,0.0,A0001,17.98
41554,2018-02-15,2018-02-21,23241329,UN0679,PR0294,4.0,0.0,A0001,21.44
41555,2019-03-12,2019-03-16,21478086,UN0677,PR0294,4.0,0.0,A0001,21.67
41556,2018-10-23,2018-10-25,21478086,UN0677,PR0294,4.0,0.0,A0001,19.26
41557,2018-09-04,2018-09-06,21478086,UN0677,PR0294,4.0,0.0,A0001,14.1
41558,2018-11-16,2018-11-19,21478086,UN0677,PR0294,4.0,0.0,A0001,24.56
41559,2018-09-01,2018-09-04,21478086,UN0677,PR0294,4.0,0.0,A0001,14.24
41560,2018-09-06,2018-09-29,21478086,UN0677,PR0294,4.0,0.0,A0001,16.45
41561,2019-04-06,2019-04-08,21478086,UN0677,PR0294,4.0,0.0,A0001,16.08
41562,2018-02-16,2018-02-18,21478086,UN0677,PR0294,4.0,0.0,A0001,26.16
41563,2019-04-20,2019-04-22,21478086,UN0677,PR0294,4.0,0.0,A0001,25.92
41564,2018-10-12,2018-10-15,21478086,UN0677,PR0294,4.0,0.0,A0001,19.25
41565,2019-07-03,2019-07-05,21478086,UN0677,PR0294,4.0,0.0,A0001,20.78
41566,2018-01-24,2018-01-29,21478086,UN0677,PR0294,4.0,0.0,A0001,23.23
41567,2019-09-25,2019-09-28,21478086,UN0677,PR0294,4.0,0.0,A0001,24.26
41568,2019-12-05,2019-12-07,21478086,UN0677,PR0294,4.0,0.0,A0001,25.34
41569,2019-01-28,2019-01-30,21478086,UN0677,PR0294,4.0,0.0,A0001,21.98
41570,2019-02-01,2019-02-06,21478086,UN0677,PR0294,4.0,0.0,A0001,22.14
41571,2018-02-21,2018-03-31,21478086,UN0677,PR0294,4.0,0.0,A0001,19.77
41572,2018-08-01,2018-08-31,21478086,UN0677,PR0294,4.0,0.0,A0001,19.93
41573,2017-12-30,2017-12-31,21478086,UN0677,PR0294,4.0,0.0,A0001,89.98
41574,2018-04-07,2018-06-30,21478086,UN0677,PR0294,4.0,0.0,A0001,19.36
41575,2017-12-27,2017-12-29,21478086,UN0677,PR0294,4.0,0.0,A0001,121.3
41576,2018-07-12,2018-07-13,21741704,UN0680,PR0294,4.0,0.0,A0001,24.12
41577,2018-08-16,2018-08-17,21741704,UN0680,PR0294,4.0,0.0,A0001,19.41
41578,2018-08-19,2018-08-23,21741704,UN0680,PR0294,4.0,0.0,A0001,18.16
41579,2019-04-16,2019-04-17,21741704,UN0680,PR0294,4.0,0.0,A0001,14.54
41580,2018-09-11,2018-09-14,21741704,UN0680,PR0294,4.0,0.0,A0001,14.7
41581,2018-09-05,2018-09-09,21741704,UN0680,PR0294,4.0,0.0,A0001,15.19
41582,2018-08-18,2018-08-19,21741704,UN0680,PR0294,4.0,0.0,A0001,19.38
41583,2018-09-18,2018-09-21,21741704,UN0680,PR0294,4.0,0.0,A0001,23.32
41584,2018-10-03,2018-10-06,21741704,UN0680,PR0294,4.0,0.0,A0001,18.13
41585,2019-04-19,2019-04-21,21741704,UN0680,PR0294,4.0,0.0,A0001,15.31
41586,2018-08-27,2018-08-30,21741704,UN0680,PR0294,4.0,0.0,A0001,18.02
41587,2018-12-01,2018-12-03,21741704,UN0680,PR0294,4.0,0.0,A0001,15.2
41588,2018-10-13,2018-10-16,21741704,UN0680,PR0294,4.0,0.0,A0001,17.97
41589,2019-05-03,2019-05-14,21741704,UN0680,PR0294,4.0,0.0,A0001,21.3
41590,2018-08-06,2018-08-09,21741704,UN0680,PR0294,4.0,0.0,A0001,17.76
41591,2019-09-07,2019-09-08,21741704,UN0680,PR0294,4.0,0.0,A0001,16.47
41592,2019-10-03,2019-10-06,21741704,UN0680,PR0294,4.0,0.0,A0001,16.41
41593,2019-07-21,2019-07-24,21741704,UN0680,PR0294,4.0,0.0,A0001,21.99
41594,2019-10-24,2019-10-28,21741704,UN0680,PR0294,4.0,0.0,A0001,15.72
41595,2019-09-06,2019-09-13,21741704,UN0680,PR0294,4.0,0.0,A0001,11.96
41596,2019-09-30,2019-10-03,21741704,UN0680,PR0294,4.0,0.0,A0001,16.36
41597,2018-07-27,2018-07-29,21741704,UN0680,PR0294,4.0,0.0,A0001,15.14
41598,2017-12-30,2018-01-03,21741704,UN0680,PR0294,4.0,0.0,A0001,50.99
41599,2018-07-14,2018-07-16,21741704,UN0680,PR0294,4.0,0.0,A0001,16.11
41600,2018-01-06,2018-01-21,21741704,UN0680,PR0294,4.0,0.0,A0001,18.92
41601,2018-01-21,2018-02-18,21741704,UN0680,PR0294,4.0,0.0,A0001,20.21
41602,2018-07-12,2018-07-14,21741516,UN0676,PR0294,4.0,0.0,A0001,18.26
41603,2018-12-22,2018-12-25,21741516,UN0676,PR0294,4.0,0.0,A0001,27.82
41604,2018-11-16,2018-11-19,21741516,UN0676,PR0294,4.0,0.0,A0001,22.88
41605,2018-09-14,2018-09-16,21741516,UN0676,PR0294,4.0,0.0,A0001,18.69
41606,2018-09-06,2018-09-07,21741516,UN0676,PR0294,4.0,0.0,A0001,17.4
41607,2019-04-18,2019-04-20,21741516,UN0676,PR0294,4.0,0.0,A0001,23.0
41608,2019-04-19,2019-04-21,21741516,UN0676,PR0294,4.0,0.0,A0001,13.55
41609,2018-11-19,2018-11-23,21741516,UN0676,PR0294,4.0,0.0,A0001,20.67
41610,2019-04-20,2019-04-22,21741516,UN0676,PR0294,4.0,0.0,A0001,23.0
41611,2019-04-24,2019-04-28,21741516,UN0676,PR0294,4.0,0.0,A0001,18.55
41612,2018-07-27,2018-08-01,21741516,UN0676,PR0294,4.0,0.0,A0001,19.65
41613,2017-12-25,2017-12-27,21741516,UN0676,PR0294,4.0,0.0,A0001,22.54
41614,2018-05-12,2018-05-13,21741516,UN0676,PR0294,4.0,0.0,A0001,18.75
41615,2018-12-23,2018-12-26,123456789,UN0677,PR0294,4.0,0.0,A0001,36.83
41616,2019-04-18,2019-04-20,123456789,UN0677,PR0294,4.0,0.0,A0001,27.7
41617,2019-04-25,2019-04-28,123456789,UN0677,PR0294,4.0,0.0,A0001,21.94
41618,2018-12-22,2018-12-25,22896772,UN0676,PR0294,4.0,0.0,A0001,112.77
41619,2018-03-29,2018-04-01,22896772,UN0676,PR0294,4.0,0.0,A0001,21.83
41620,2018-12-28,2018-12-30,22974192,UN0675,PR0294,4.0,0.0,A0001,38.65
41621,2018-11-24,2018-11-26,22974192,UN0675,PR0294,4.0,0.0,A0001,18.49
41622,2018-09-02,2018-09-04,22974192,UN0675,PR0294,4.0,0.0,A0001,16.66
41623,2019-08-01,2019-08-03,22974192,UN0675,PR0294,4.0,0.0,A0001,34.25
41624,2018-06-30,2018-07-31,22974192,UN0675,PR0294,4.0,0.0,A0001,18.66
41625,2018-03-30,2018-04-01,22974192,UN0675,PR0294,4.0,0.0,A0001,23.01
41626,2019-01-01,2019-01-03,21741279,UN0675,PR0294,4.0,0.0,A0001,23.2
41627,2018-09-23,2018-09-25,21741279,UN0675,PR0294,4.0,0.0,A0001,15.53
41628,2018-02-23,2018-02-24,21741279,UN0675,PR0294,4.0,0.0,A0001,24.24
41629,2018-11-21,2018-11-24,21741279,UN0675,PR0294,4.0,0.0,A0001,18.41
41630,2018-09-12,2018-09-15,21741279,UN0675,PR0294,4.0,0.0,A0001,16.17
41631,2018-04-17,2018-04-20,21741279,UN0675,PR0294,4.0,0.0,A0001,21.78
41632,2018-03-31,2018-04-01,21741279,UN0675,PR0294,4.0,0.0,A0001,20.58
41633,2019-08-05,2019-08-09,21741279,UN0675,PR0294,4.0,0.0,A0001,25.07
41634,2019-08-20,2019-08-24,21741279,UN0675,PR0294,4.0,0.0,A0001,25.17
41635,2019-07-28,2019-08-01,21741279,UN0675,PR0294,4.0,0.0,A0001,25.67
41636,2019-08-24,2019-08-26,21741279,UN0675,PR0294,4.0,0.0,A0001,25.25
41637,2019-07-24,2019-07-26,21741279,UN0675,PR0294,4.0,0.0,A0001,25.68
41638,2019-05-10,2019-05-19,21741279,UN0675,PR0294,4.0,0.0,A0001,15.01
41639,2019-07-27,2019-08-03,21741279,UN0675,PR0294,4.0,0.0,A0001,30.58
41640,2019-09-05,2019-09-08,21741279,UN0675,PR0294,4.0,0.0,A0001,19.23
41641,2019-02-02,2019-02-03,21741279,UN0675,PR0294,4.0,0.0,A0001,18.89
41642,2019-04-01,2019-04-08,21741279,UN0675,PR0294,4.0,0.0,A0001,13.93
41643,2018-08-05,2018-08-07,21741279,UN0675,PR0294,4.0,0.0,A0001,21.78
41644,2018-07-16,2018-07-20,21741279,UN0675,PR0294,4.0,0.0,A0001,29.41
41645,2019-01-02,2019-01-11,21741591,UN0678,PR0294,4.0,0.0,A0001,15.3
41646,2018-09-03,2018-09-07,21741591,UN0678,PR0294,4.0,0.0,A0001,14.14
41647,2019-03-23,2019-03-26,21741591,UN0678,PR0294,4.0,0.0,A0001,15.43
41648,2019-04-25,2019-04-28,21741591,UN0678,PR0294,4.0,0.0,A0001,16.78
41649,2018-07-06,2018-07-09,21741591,UN0678,PR0294,4.0,0.0,A0001,16.91
41650,2019-07-05,2019-07-06,21741591,UN0678,PR0294,4.0,0.0,A0001,20.81
41651,2019-10-24,2019-10-25,21741591,UN0678,PR0294,4.0,0.0,A0001,15.72
41652,2019-10-25,2019-10-27,21741591,UN0678,PR0294,4.0,0.0,A0001,15.75
41653,2019-10-04,2019-10-07,21741591,UN0678,PR0294,4.0,0.0,A0001,23.56
41654,2018-09-14,2018-09-18,27884598,UN1731,PR0294,4.0,0.0,A0001,20.97
41655,2019-02-03,2019-02-04,27884598,UN1731,PR0294,4.0,0.0,A0001,20.02
41656,2018-08-14,2018-08-16,22879104,UN2379,PR0294,4.0,0.0,A0001,50.0
41657,2019-04-18,2019-04-19,22879104,UN2379,PR0294,4.0,0.0,A0001,17.11
41658,2018-12-29,2018-12-31,22879104,UN2379,PR0294,4.0,0.0,A0001,49.88
41659,2018-02-16,2018-02-18,22879104,UN2379,PR0294,4.0,0.0,A0001,26.16
41660,2018-02-14,2018-02-17,22879104,UN2379,PR0294,4.0,0.0,A0001,37.46
41661,2018-08-12,2018-08-14,22879104,UN2379,PR0294,4.0,0.0,A0001,24.02
41662,2019-05-19,2019-05-23,22879104,UN2379,PR0294,4.0,0.0,A0001,30.09
41663,2019-08-24,2019-08-25,22879104,UN2379,PR0294,4.0,0.0,A0001,30.59
41664,2019-05-23,2019-05-26,22879104,UN2379,PR0294,4.0,0.0,A0001,19.41
41665,2019-04-29,2019-04-30,22879104,UN2379,PR0294,4.0,0.0,A0001,19.14
41666,2019-04-23,2019-04-24,22879104,UN2379,PR0294,4.0,0.0,A0001,17.07
41667,2018-12-21,2018-12-22,25035851,UN0679,PR0294,4.0,0.0,A0001,66.2
41668,2018-11-10,2018-11-13,25035851,UN0679,PR0294,4.0,0.0,A0001,76.41
41669,2019-03-22,2019-03-26,25035851,UN0679,PR0294,4.0,0.0,A0001,74.57
41670,2020-01-02,2020-01-04,25035851,UN0679,PR0294,4.0,0.0,A0001,87.15
41671,2019-12-13,2019-12-15,25035851,UN0679,PR0294,4.0,0.0,A0001,57.9
41672,2019-12-25,2019-12-29,25035851,UN0679,PR0294,4.0,0.0,A0001,97.45
41673,2018-08-01,2018-08-03,25035851,UN0679,PR0294,4.0,0.0,A0001,65.86
41674,2018-07-14,2018-07-16,25035851,UN0679,PR0294,4.0,0.0,A0001,50.56
41675,2019-01-19,2019-01-20,21819324,UN2466,PR0294,4.0,0.0,A0001,88.06
41676,2019-01-17,2019-01-18,21819324,UN2466,PR0294,4.0,0.0,A0001,88.2
41677,2019-12-01,2019-12-05,21819324,UN2466,PR0294,4.0,0.0,A0001,104.22
41678,2019-01-20,2019-01-21,21819324,UN2466,PR0294,4.0,0.0,A0001,88.06
41679,2019-01-21,2019-01-22,21819324,UN2466,PR0294,4.0,0.0,A0001,87.82
41680,2019-01-22,2019-01-23,21819324,UN2466,PR0294,4.0,0.0,A0001,87.87
41681,2019-01-18,2019-01-19,21819324,UN2466,PR0294,4.0,0.0,A0001,88.06
41682,2019-08-17,2019-08-20,293948104,UN0676,PR0294,4.0,0.0,A0001,33.81
41683,2019-09-10,2019-09-14,293948104,UN0676,PR0294,4.0,0.0,A0001,25.9
41684,2019-08-03,2019-08-06,293948104,UN0676,PR0294,4.0,0.0,A0001,33.87
41685,2019-07-26,2019-08-03,293948104,UN0676,PR0294,4.0,0.0,A0001,34.41
41686,2019-08-16,2019-08-20,293948104,UN0676,PR0294,4.0,0.0,A0001,33.81
