,checkin_day,checkin_month,checkin_year,checkout_day,checkout_month,checkout_year,listing_id,unit_id,property_id,area_id,type_1.0,type_2.0,type_3.0,type_4.0,type_5.0,design_0.0,design_1.0,design_2.0,design_3.0,design_4.0,design_5.0,usd
261,2,9,2019,4,9,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,19.61
262,1,9,2019,2,9,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,17.62
263,4,9,2019,6,9,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,19.66
264,19,7,2019,21,7,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,19.35
265,24,8,2019,25,8,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,19.0
266,26,7,2019,29,7,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,17.89
267,29,7,2019,31,7,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,17.83
268,26,6,2019,28,6,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,19.06
269,8,8,2019,14,8,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,21.11
270,6,9,2019,7,9,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,20.41
271,18,8,2019,21,8,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.17
272,28,9,2019,29,9,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,18.63
273,26,5,2019,27,5,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,17.37
274,6,8,2019,8,8,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.12
275,2,5,2019,3,5,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.14
276,7,7,2019,9,7,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.64
277,1,8,2019,4,8,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.25
278,30,6,2019,2,7,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,19.1
279,22,12,2019,24,12,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,17.54
280,26,3,2019,27,3,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.23
281,26,4,2019,2,5,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,16.2
282,17,3,2019,18,3,2019,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,17.51
283,22,4,2019,24,4,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.38
284,10,7,2019,17,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.63
285,21,2,2019,24,2,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,21.32
286,13,4,2019,18,4,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.32
287,16,1,2019,22,1,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,13.82
288,16,3,2019,17,3,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,21.01
289,11,4,2019,12,4,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.64
290,17,1,2019,18,1,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.22
291,17,8,2019,18,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,18.98
292,24,6,2019,25,6,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.08
293,24,6,2019,25,6,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.08
294,6,7,2019,7,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.7
295,29,8,2019,31,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.02
296,10,9,2019,13,9,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,20.47
297,3,10,2019,4,10,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.79
298,8,12,2019,9,12,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.11
299,27,9,2019,28,9,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.41
300,21,7,2019,22,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.92
301,24,5,2019,27,5,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,15.98
302,18,12,2019,28,12,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.46
303,20,8,2019,25,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.13
304,20,8,2019,27,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.53
305,20,10,2019,27,10,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.28
306,28,12,2019,29,12,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.55
307,1,9,2019,3,9,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.21
308,4,9,2019,7,9,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.66
309,3,8,2019,5,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.2
310,27,8,2019,29,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,18.95
311,5,10,2019,9,10,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.83
312,7,12,2019,8,12,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.11
313,26,7,2019,29,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.89
314,29,7,2019,3,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.26
315,1,7,2019,6,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,21.26
316,26,6,2019,28,6,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.06
317,13,8,2019,17,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,18.86
318,8,8,2019,10,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.19
319,6,9,2019,12,9,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.33
320,29,10,2019,2,11,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.38
321,6,8,2019,8,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.12
322,30,9,2019,1,10,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.21
323,30,9,2019,1,10,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,18.61
324,7,7,2019,9,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,21.25
325,23,5,2019,24,5,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,15.88
326,1,8,2019,2,8,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,21.19
327,30,6,2019,2,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,19.1
328,29,6,2019,1,7,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,21.23
329,27,4,2019,30,4,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.2
330,30,10,2019,1,11,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,20.02
331,1,5,2019,4,5,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.17
332,17,3,2019,18,3,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,17.51
333,25,3,2019,30,3,2019,9,2,1,1,0,0,0,1,0,0,1,0,0,0,0,16.22
334,15,5,2019,16,5,2019,10,6,1,1,0,0,0,1,0,0,1,0,0,0,0,90.56
335,29,5,2019,31,5,2019,10,6,1,1,0,0,0,1,0,0,1,0,0,0,0,90.83
336,29,12,2018,1,1,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,32.5
337,19,12,2018,20,12,2018,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,26.19
338,11,12,2018,14,12,2018,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,25.89
339,20,4,2019,22,4,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,27.63
340,17,7,2019,19,7,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.92
341,14,1,2019,17,1,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.59
342,8,2,2019,11,2,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.95
343,6,7,2019,7,7,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.6
344,30,8,2019,1,9,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.46
345,21,10,2019,28,10,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,34.13
346,31,12,2019,1,1,2020,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,34.98
347,11,10,2019,12,10,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,34.05
348,14,12,2019,15,12,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,30.54
349,5,1,2020,6,1,2020,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,37.23
350,18,9,2019,22,9,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.73
351,20,12,2019,23,12,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,30.44
352,27,12,2019,30,12,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,46.61
353,19,10,2019,20,10,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,33.98
354,16,8,2019,17,8,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.37
355,25,5,2019,26,5,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.0
356,2,1,2020,4,1,2020,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,37.36
357,22,9,2019,25,9,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,34.16
358,5,9,2019,8,9,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.62
359,23,10,2019,24,10,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,34.22
360,3,6,2019,6,6,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,31.34
361,17,4,2019,19,4,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,27.55
362,7,4,2019,9,4,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,27.41
363,9,4,2019,11,4,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,27.45
364,31,1,2019,1,2,2019,11,7,1,1,0,0,0,1,0,0,1,0,0,0,0,32.08
365,21,9,2019,26,9,2019,12,8,1,1,0,0,0,1,0,0,1,0,0,0,0,20.28
366,24,10,2019,25,10,2019,12,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.48
367,27,10,2019,28,10,2019,12,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.53
368,5,10,2019,6,10,2019,12,8,1,1,0,0,0,1,0,0,1,0,0,0,0,20.18
369,19,10,2019,22,10,2019,12,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.4
370,2,11,2019,4,11,2019,12,8,1,1,0,0,0,1,0,0,1,0,0,0,0,21.44
371,26,9,2019,1,10,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.14
372,27,10,2019,31,10,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,16.59
373,11,9,2019,16,9,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.28
374,16,9,2019,18,9,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.31
375,15,10,2019,16,10,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,16.42
376,18,10,2019,19,10,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,16.47
377,5,9,2019,6,9,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.21
378,16,10,2019,17,10,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,16.4
379,3,12,2019,29,1,2020,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.18
380,19,9,2019,21,9,2019,13,8,1,1,0,0,0,1,0,0,1,0,0,0,0,18.28
381,31,12,2019,7,1,2020,14,9,1,1,0,0,0,1,0,0,1,0,0,0,0,18.54
382,15,12,2019,18,12,2019,14,9,1,1,0,0,0,1,0,0,1,0,0,0,0,17.82
383,20,9,2019,23,9,2019,14,9,1,1,0,0,0,1,0,0,1,0,0,0,0,18.29
384,10,12,2019,15,12,2019,14,9,1,1,0,0,0,1,0,0,1,0,0,0,0,17.32
385,30,9,2019,3,10,2019,14,9,1,1,0,0,0,1,0,0,1,0,0,0,0,18.12
386,19,12,2019,26,12,2019,14,9,1,1,0,0,0,1,0,0,1,0,0,0,0,18.39
387,16,5,2019,17,5,2019,15,10,2,2,0,0,0,1,0,0,1,0,0,0,0,12.39
388,31,8,2019,2,9,2019,15,10,2,2,0,0,0,1,0,0,1,0,0,0,0,17.1
389,21,4,2019,23,4,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,14.9
390,3,5,2019,5,5,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,13.54
391,20,5,2019,23,5,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,12.37
392,5,5,2019,7,5,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,11.31
393,30,8,2019,1,9,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,17.1
394,29,8,2019,30,8,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,17.08
395,21,10,2019,23,10,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,17.17
396,7,5,2019,9,5,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,11.91
397,1,9,2019,3,9,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,17.1
398,7,10,2019,9,10,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,17.07
399,6,6,2019,7,6,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,32.34
400,23,5,2019,26,5,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,10.99
401,26,4,2019,29,4,2019,16,11,2,2,0,0,0,1,0,0,1,0,0,0,0,13.6
402,15,5,2019,18,5,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,26.83
403,21,9,2019,22,9,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.61
404,3,10,2019,6,10,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.43
405,9,9,2019,11,9,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.62
406,14,6,2019,17,6,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,43.38
407,11,9,2019,15,9,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.6
408,29,12,2019,31,12,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.8
409,3,9,2019,6,9,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.28
410,7,10,2019,8,10,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.42
411,15,10,2019,16,10,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.36
412,23,12,2019,24,12,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,27.72
413,22,9,2019,29,9,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,24.07
414,6,8,2019,10,8,2019,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,30.6
415,1,1,2020,2,1,2020,17,12,2,2,0,0,0,1,0,0,1,0,0,0,0,29.33
416,19,1,2019,21,1,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,14.74
417,5,10,2019,6,10,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,14.02
418,28,9,2019,29,9,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,15.72
419,28,9,2019,29,9,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,15.72
420,8,10,2019,9,10,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,13.99
421,17,9,2019,21,9,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,16.86
422,23,10,2019,25,10,2019,18,11,2,2,0,0,0,1,0,0,1,0,0,0,0,20.38
423,19,1,2019,21,1,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,14.74
424,17,8,2019,19,8,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,20.38
425,31,12,2019,1,1,2020,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,15.87
426,15,8,2019,16,8,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,18.05
427,26,7,2019,29,7,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,14.97
428,28,9,2019,29,9,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,15.72
429,16,10,2019,20,10,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,24.66
430,17,9,2019,21,9,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,16.86
431,4,7,2019,6,7,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,14.8
432,25,12,2019,26,12,2019,19,13,2,2,0,0,0,1,0,0,1,0,0,0,0,15.79
433,19,1,2019,21,1,2019,20,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.74
434,6,10,2019,8,10,2019,20,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.02
435,12,10,2019,14,10,2019,20,14,2,2,0,0,0,1,0,0,1,0,0,0,0,18.68
436,10,10,2019,13,10,2019,20,14,2,2,0,0,0,1,0,0,1,0,0,0,0,13.99
437,10,10,2019,12,10,2019,20,14,2,2,0,0,0,1,0,0,1,0,0,0,0,13.99
438,15,9,2019,17,9,2019,20,14,2,2,0,0,0,1,0,0,1,0,0,0,0,18.9
439,17,8,2019,18,8,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,18.11
440,31,12,2019,1,1,2020,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,15.87
441,12,10,2019,14,10,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,18.68
442,16,9,2019,17,9,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,18.8
443,2,7,2019,3,7,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,14.8
444,4,10,2019,6,10,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,14.0
445,25,7,2019,27,7,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,14.97
446,16,7,2019,17,7,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,15.01
447,8,10,2019,10,10,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,16.79
448,16,10,2019,20,10,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,24.66
449,17,9,2019,21,9,2019,21,10,2,2,0,0,0,1,0,0,1,0,0,0,0,16.86
450,3,1,2020,4,1,2020,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,13.9
451,7,9,2019,8,9,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,17.22
452,3,10,2019,7,10,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,13.71
453,12,5,2019,15,5,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,12.43
454,12,5,2019,15,5,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,13.4
455,3,9,2019,7,9,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.34
456,12,10,2019,18,10,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.79
457,25,9,2019,26,9,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,16.45
458,10,5,2019,11,5,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,9.95
459,28,9,2019,29,9,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,14.38
460,22,5,2019,24,5,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,10.96
461,27,5,2019,28,5,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.65
462,31,5,2019,4,6,2019,22,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.93
463,3,1,2020,11,1,2020,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.17
464,13,10,2019,14,10,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.0
465,21,9,2019,22,9,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.69
466,3,10,2019,5,10,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,13.68
467,12,10,2019,13,10,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,12.17
468,12,9,2019,15,9,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.78
469,16,12,2019,20,12,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.1
470,1,1,2020,3,1,2020,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.24
471,17,9,2019,19,9,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.65
472,22,12,2019,25,12,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.16
473,23,10,2019,26,10,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.1
474,22,10,2019,23,10,2019,23,14,2,2,0,0,0,1,0,0,1,0,0,0,0,14.09
475,3,1,2020,7,1,2020,24,16,2,2,0,0,0,1,0,0,1,0,0,0,0,41.7
476,21,10,2019,24,10,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,11.73
477,31,12,2019,1,1,2020,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.87
478,24,12,2019,26,12,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.74
479,12,10,2019,14,10,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,18.68
480,17,6,2019,18,6,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,19.85
481,25,6,2019,28,6,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,16.22
482,7,7,2019,10,7,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,14.82
483,25,12,2019,26,12,2019,25,15,2,2,0,0,0,1,0,0,1,0,0,0,0,15.79
484,30,5,2019,1,6,2019,26,13,2,2,0,0,0,1,0,0,1,0,0,0,0,12.44
485,4,5,2019,8,5,2019,26,13,2,2,0,0,0,1,0,0,1,0,0,0,0,11.94
486,18,6,2019,21,6,2019,26,13,2,2,0,0,0,1,0,0,1,0,0,0,0,20.95
487,26,5,2019,29,5,2019,26,13,2,2,0,0,0,1,0,0,1,0,0,0,0,12.44
488,4,8,2019,5,8,2019,27,17,2,2,0,0,0,1,0,0,1,0,0,0,0,81.11
489,30,9,2019,2,10,2019,27,17,2,2,0,0,0,1,0,0,1,0,0,0,0,68.37
490,18,10,2019,21,10,2019,27,17,2,2,0,0,0,1,0,0,1,0,0,0,0,68.64
491,16,10,2019,18,10,2019,28,13,2,2,0,0,0,1,0,0,1,0,0,0,0,15.72
492,16,5,2019,18,5,2019,29,18,3,2,0,0,0,1,0,0,1,0,0,0,0,16.55
493,12,5,2019,13,5,2019,29,18,3,2,0,0,0,1,0,0,1,0,0,0,0,16.05
494,24,5,2019,26,5,2019,29,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.08
495,2,9,2019,3,9,2019,29,18,3,2,0,0,0,1,0,0,1,0,0,0,0,33.25
496,6,5,2019,7,5,2019,29,18,3,2,0,0,0,1,0,0,1,0,0,0,0,15.69
497,29,4,2019,30,4,2019,29,18,3,2,0,0,0,1,0,0,1,0,0,0,0,19.28
498,16,5,2019,17,5,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,19.46
499,28,4,2019,29,4,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,18.79
500,10,7,2019,12,7,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.03
501,30,4,2019,2,5,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,19.1
502,25,8,2019,26,8,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.5
503,2,10,2019,4,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.54
504,12,7,2019,13,7,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.19
505,21,8,2019,23,8,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.87
506,1,6,2019,3,6,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.24
507,13,6,2019,15,6,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.29
508,6,7,2019,8,7,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.04
509,28,6,2019,29,6,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.52
510,11,8,2019,13,8,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.53
511,13,10,2019,14,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.62
512,21,10,2019,23,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.72
513,31,7,2019,1,8,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.21
514,26,9,2019,28,9,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.47
515,8,6,2019,11,6,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.36
516,21,7,2019,22,7,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,48.67
517,9,8,2019,11,8,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,30.42
518,24,10,2019,25,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.72
519,18,12,2019,21,12,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,22.68
520,28,10,2019,30,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.74
521,20,10,2019,21,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.62
522,7,5,2019,10,5,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,19.69
523,28,7,2019,31,7,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.29
524,23,6,2019,24,6,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.53
525,3,9,2019,6,9,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,28.78
526,20,9,2019,23,9,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.64
527,25,10,2019,26,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.76
528,25,9,2019,26,9,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.5
529,5,10,2019,7,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.64
530,12,9,2019,14,9,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,29.31
531,29,5,2019,30,5,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,19.5
532,2,7,2019,3,7,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,24.01
533,10,5,2019,12,5,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,19.52
534,7,8,2019,9,8,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.47
535,5,6,2019,6,6,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,20.42
536,4,5,2019,5,5,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,22.11
537,19,10,2019,20,10,2019,30,18,3,2,0,0,0,1,0,0,1,0,0,0,0,21.62
